instance clique cp-fc cp-mac kdown james-cpp-product james-cpp-product-down james-cpp-max james-cpp-max-down clique-par/t16 clique-par/t32 james-cpp-max-par/t16 james-cpp-max-par/t32 kdown-par/t32
mcs50_b03m_s10_AB08 1 0.001774 0.001881 3 0 0 0 0 4 5 2 4 9
mcs50_b03m_s10_AB09 1 0.002024 0.001694 1 0 0 0 0 3 5 1 1 6
mcs50_b03m_s15_AB00 10 0.019610 0.024809 46 0 0 0 1 10 10 3 7 14
mcs50_b03m_s15_AB01 10 0.006609 0.009196 19 0 0 0 0 9 10 2 5 13
mcs50_b03m_s15_AB02 11 0.045696 0.037115 51 0 1 0 1 9 10 3 7 22
mcs50_b03m_s15_AB03 7 0.010771 0.013632 7 0 0 0 0 9 10 2 5 9
mcs50_b03m_s15_AB04 11 0.010026 0.022019 68 0 0 0 0 13 11 3 7 21
mcs50_b03m_s15_AB05 9 0.030829 0.014585 39 0 0 0 0 9 12 3 6 15
mcs50_b03m_s15_AB06 11 0.025043 0.030440 28 1 1 0 1 10 9 4 7 16
mcs50_b03m_s15_AB07 10 0.008396 0.019243 18 0 0 0 0 9 9 3 6 12
mcs50_b03m_s15_AB08 14 0.020578 0.029662 51 1 1 1 1 12 12 3 7 17
mcs50_b03m_s15_AB09 10 0.015304 0.027258 17 0 0 0 0 10 10 3 5 13
mcs50_b03m_s20_AB00 28 0.100060 0.184165 8598 7 2 6 1 26 25 4 8 865
mcs50_b03m_s20_AB01 125 0.038488 0.159927 269 2 2 2 2 37 36 3 7 58
mcs50_b03m_s20_AB02 107 0.235699 0.514450 1361 6 7 6 7 34 36 3 8 171
mcs50_b03m_s20_AB03 91 0.259492 0.457891 1344 7 9 7 8 32 32 5 9 161
mcs50_b03m_s20_AB04 233 0.594564 1.170267 396 7 10 7 10 43 47 5 9 65
mcs50_b03m_s20_AB05 50 0.055938 0.071045 419 4 2 4 2 28 29 3 9 22
mcs50_b03m_s20_AB06 114 0.443699 0.998215 461 6 8 6 8 36 33 4 9 86
mcs50_b03m_s20_AB07 73 0.297228 0.365506 1382 5 6 5 6 31 38 3 8 221
mcs50_b03m_s20_AB08 71 0.167201 0.407454 691 2 2 1 2 27 31 4 9 87
mcs50_b03m_s20_AB09 63 0.545950 1.227973 562 12 14 12 13 28 36 7 12 143
mcs50_b03m_s25_AB00 1928 1.408336 4.762089 4182 7 9 8 9 162 139 4 8 130
mcs50_b03m_s25_AB01 5825 5.711824 16.823921 3452 78 73 54 64 471 358 21 21 509
mcs50_b03m_s25_AB02 4653 8.854114 38.049347 9108 52 61 54 60 382 317 17 18 1331
mcs50_b03m_s25_AB03 9740 12.181123 32.552422 28053 43 79 70 55 742 580 17 16 2639
mcs50_b03m_s25_AB04 31945 5.400550 19.871159 3771 147 106 86 105 2138 1690 25 25 743
mcs50_b03m_s25_AB05 912 0.889104 3.364694 6762 18 13 17 12 119 122 6 10 727
mcs50_b03m_s25_AB06 4246 2.857301 6.409232 37068 155 185 148 239 246 170 51 54 3427
mcs50_b03m_s25_AB07 1618 0.482976 2.199063 10112 48 44 46 41 197 167 10 14 803
mcs50_b03m_s25_AB08 9142 0.816992 4.291210 1537 22 21 21 19 705 675 9 12 253
mcs50_b03m_s25_AB09 8318 0.840330 2.918384 897 65 115 64 81 657 613 23 23 364
mcs50_b03m_s30_AB00 363447 18.344048 72.949661 27090 278 98 280 100 20452 16117 120 123 3483
mcs50_b03m_s30_AB01 1000000 62.060017 307.998627 153441 1724 1883 1649 1873 73386 46229 554 465 18972
mcs50_b03m_s30_AB02 321002 47.524410 229.372910 268648 419 420 385 412 19562 15149 102 108 32634
mcs50_b03m_s30_AB03 352207 163.797577 745.821350 185833 562 615 518 568 23734 16960 252 231 23632
mcs50_b03m_s30_AB04 157342 103.332680 442.955353 30445 1118 1166 915 1140 10512 7610 233 213 6399
mcs50_b03m_s30_AB05 1000001 262.682953 979.662842 229288 242 288 259 306 131365 100991 67 82 16536
mcs50_b03m_s30_AB06 30155 790.008423 1000.000183 253017 420 332 488 404 2056 1596 179 158 22768
mcs50_b03m_s30_AB07 327705 30.335451 112.505531 22258 761 895 727 885 16703 13146 262 262 4766
mcs50_b03m_s30_AB08 636009 19.554235 86.267509 1000000 262 304 421 295 44069 31181 101 98 217534
mcs50_b03m_s30_AB09 617674 57.850132 281.231323 52560 197 239 206 226 42824 32120 65 71 6806
mcs50_b03m_s35_AB00 1000000 237.339951 1000.000366 1000000 1899 1524 1835 1466 1000003 1000004 470 542 367594
mcs50_b03m_s35_AB01 1000000 943.985229 1000.000244 436274 6602 7356 6296 7129 1000002 1000004 3001 2653 143781
mcs50_b03m_s35_AB02 1000000 700.104614 1000.000488 194949 6030 6203 5502 5893 864003 530022 1336 1310 49048
mcs50_b03m_s35_AB03 1000001 1000.000000 1000.000488 1000000 10550 12053 10396 12080 247272 160635 4904 4866 167146
mcs50_b03m_s35_AB04 1000000 1000.000061 1000.000122 269072 3054 3190 2966 3156 1000002 1000004 1469 1160 43946
mcs50_b03m_s35_AB05 1000000 101.476936 637.450928 330374 5276 2754 5004 2446 186112 119833 844 665 42720
mcs50_b03m_s35_AB06 1000000 212.003799 1000.000366 217653 1899 1266 1895 1271 181154 110411 369 417 28491
mcs50_b03m_s35_AB07 1000000 1000.000000 1000.000549 825530 8275 9633 7928 9051 1000002 754402 3557 2841 56762
mcs50_b03m_s35_AB08 1000000 377.490234 1000.000977 354336 4263 4897 4075 4722 1000002 1000004 1522 1499 77623
mcs50_b03m_s35_AB09 1000000 1000.000000 1000.000427 1000000 5468 5477 5337 5353 108394 75171 1856 1856 429381
mcs50_b03m_s40_AB00 1000001 1000.000000 1000.000000 1000000 32247 28346 31079 27299 1000003 1000005 7953 7049 319604
mcs50_b03m_s40_AB01 1000000 1000.000000 1000.000244 1000000 31477 34241 30736 32657 1000004 1000005 11661 8611 376225
mcs50_b03m_s40_AB02 1000000 1000.000000 1000.000183 1000000 61844 70269 59234 66550 1000003 1000004 35546 26966 1000007
mcs50_b03m_s40_AB03 1000000 1000.000000 1000.000122 1000000 78101 75134 76371 72821 1000003 1000005 19736 16506 852986
mcs50_b03m_s40_AB04 1000000 1000.000000 1000.000305 1000000 18946 21330 18067 20828 1000003 1000004 6311 5176 1000010
mcs50_b03m_s40_AB05 1000001 1000.000000 1000.000061 1000000 11958 14309 11669 13567 1000003 1000005 5046 4525 350980
mcs50_b03m_s40_AB06 1000000 1000.000000 1000.000183 626336 19065 13494 17510 12899 1000004 1000005 7251 2991 67241
mcs50_b03m_s40_AB07 1000001 1000.000061 1000.000000 1000000 507915 569097 499620 546098 1000003 1000005 270930 235611 1000007
mcs50_b03m_s40_AB08 1000000 1000.000000 1000.000732 1000000 64381 74014 62620 72486 1000003 1000005 32084 26203 884030
mcs50_b03m_s40_AB09 1000000 1000.000000 1000.001587 1000000 41737 48064 39660 46306 1000003 1000004 7799 5936 545198
mcs50_b03m_s50_AB00 1000001 1000.000000 1000.000061 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000000 1000001 1000008
mcs50_b03m_s50_AB01 1000001 1000.000061 1000.000061 1000000 1000000 1000000 1000000 1000000 1000005 1000007 479848 317535 1000016
mcs50_b03m_s50_AB02 1000000 1000.000061 1000.000366 1000000 1000000 1000000 1000000 1000000 1000005 1000006 549792 452907 1000006
mcs50_b03m_s50_AB03 1000001 1000.000000 1000.000061 1000000 1000000 1000000 1000000 1000000 1000005 1000005 412439 322789 1000019
mcs50_b03m_s50_AB04 1000001 1000.000061 1000.000000 1000000 1000000 1000000 1000000 1000000 1000004 1000006 1000001 937509 1000008
mcs50_b03m_s50_AB05 1000000 1000.000061 1000.000122 1000000 1000000 1000000 1000000 1000000 1000004 1000006 798302 514845 1000008
mcs50_b03m_s50_AB06 1000001 1000.000061 1000.000061 1000000 1000000 1000000 1000000 1000000 1000005 1000006 960085 653358 1000017
mcs50_b03m_s50_AB07 1000001 1000.000061 1000.000427 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000000 939621 1000007
mcs50_b03m_s50_AB08 1000001 1000.000061 1000.000061 1000000 1000000 1000000 1000000 1000000 1000004 1000005 723254 539915 1000008
mcs50_b03m_s50_AB09 1000001 1000.000061 1000.000610 1000000 1000000 1000000 1000000 1000000 1000005 1000006 737029 643907 1000009
mcs50_b06_s15_AB00 9 0.019423 0.029599 36 1 2 1 2 8 9 4 8 24
mcs50_b06_s15_AB01 10 0.009952 0.008686 14 0 1 0 1 9 10 3 9 16
mcs50_b06_s15_AB02 8 0.021916 0.021572 44 2 3 2 2 9 10 4 11 19
mcs50_b06_s15_AB03 13 0.014902 0.016372 45 1 2 1 1 10 12 4 8 20
mcs50_b06_s15_AB04 8 0.008340 0.013742 26 0 0 0 0 8 10 3 8 17
mcs50_b06_s15_AB05 10 0.023206 0.035420 39 0 0 0 0 9 11 3 7 17
mcs50_b06_s15_AB06 7 0.013898 0.010824 23 0 0 0 0 8 9 3 7 15
mcs50_b06_s15_AB07 8 0.010649 0.013286 18 0 1 0 0 10 9 4 7 15
mcs50_b06_s15_AB08 9 0.012559 0.011836 12 0 1 0 1 9 10 4 8 20
mcs50_b06_s15_AB09 7 0.007882 0.013443 12 0 0 0 0 8 10 3 6 19
mcs50_b06_s20_AB00 50 0.265718 0.243910 593 9 13 8 13 24 27 5 12 95
mcs50_b06_s20_AB01 65 0.373235 0.465687 2884 33 56 32 56 25 28 9 16 422
mcs50_b06_s20_AB02 60 0.369168 0.423267 1330 28 44 27 45 25 26 10 17 226
mcs50_b06_s20_AB03 58 0.218751 0.255897 1066 14 23 13 22 27 30 6 13 130
mcs50_b06_s20_AB04 94 0.221432 0.343313 593 12 17 15 20 27 33 6 12 156
mcs50_b06_s20_AB05 50 0.153480 0.204816 560 5 9 5 8 25 26 4 9 95
mcs50_b06_s20_AB06 36 0.310094 0.393887 1109 19 32 19 31 23 28 7 15 161
mcs50_b06_s20_AB07 58 0.280084 0.345334 1368 23 35 23 33 23 29 7 14 261
mcs50_b06_s20_AB08 68 0.275456 0.346976 962 22 34 27 34 24 27 8 13 183
mcs50_b06_s20_AB09 57 0.274719 0.309452 782 23 39 23 40 25 28 8 20 158
mcs50_b06_s25_AB00 2591 5.105297 7.514354 23001 297 663 293 467 223 197 81 80 3078
mcs50_b06_s25_AB01 2320 4.221712 6.075050 19520 226 358 217 357 222 180 70 69 3205
mcs50_b06_s25_AB02 3212 3.627793 5.046924 50930 277 431 292 486 292 228 81 80 7345
mcs50_b06_s25_AB03 1386 11.343410 13.449430 16698 275 461 260 465 148 128 83 74 2412
mcs50_b06_s25_AB04 2493 9.036698 12.997974 24443 251 405 242 396 217 184 82 75 3107
mcs50_b06_s25_AB05 3641 11.239065 15.390985 21011 278 483 272 458 310 253 74 72 2980
mcs50_b06_s25_AB06 2578 4.324319 6.652572 18157 218 344 206 313 244 199 64 59 2347
mcs50_b06_s25_AB07 1682 3.948191 5.426732 37574 251 516 343 400 167 137 52 58 5408
mcs50_b06_s25_AB08 2548 7.978158 11.552819 22986 260 420 253 399 232 188 66 71 3014
mcs50_b06_s25_AB09 1757 4.487788 6.225477 22995 153 227 138 225 193 147 44 44 2504
mcs50_b06_s30_AB00 69805 34.802597 57.502037 154466 1135 1655 1046 1615 4202 3324 245 269 22036
mcs50_b06_s30_AB01 60661 76.563210 154.058334 223212 2558 3976 2408 3774 4068 3198 787 731 41149
mcs50_b06_s30_AB02 74267 60.539211 99.136604 190549 1651 2675 1790 2561 4591 3656 464 464 34760
mcs50_b06_s30_AB03 69201 57.943661 96.047714 223051 2464 3895 2354 3818 4427 3498 728 642 37562
mcs50_b06_s30_AB04 57548 72.934669 109.504425 138311 2642 3658 2505 3502 3797 2999 862 852 33745
mcs50_b06_s30_AB05 66876 65.389801 126.149162 142734 1168 1829 1128 1663 4556 3571 340 319 21057
mcs50_b06_s30_AB06 49887 36.800110 73.979408 106869 858 1076 831 1067 3115 2518 310 264 17177
mcs50_b06_s30_AB07 121357 56.334671 108.211914 269721 2272 3474 2076 3231 7833 6243 762 645 40381
mcs50_b06_s30_AB08 23495 51.996574 99.856667 225588 2005 3054 1951 2880 1664 1334 594 570 35378
mcs50_b06_s30_AB09 35649 26.449984 53.772114 91252 648 1089 634 1023 2462 1930 176 188 11054
mcs50_b06_s35_AB00 1000000 1000.000000 1000.000305 1000000 28697 41569 25763 36901 1000003 698105 11041 9762 584684
mcs50_b06_s35_AB01 1000000 778.107727 1000.000000 1000003 14030 13837 12937 12698 222886 142791 3443 2931 230039
mcs50_b06_s35_AB02 1000000 655.900696 1000.000122 1000000 15596 16808 14113 14979 380333 252090 3454 3549 208084
mcs50_b06_s35_AB03 1000000 907.850891 1000.000000 1000000 23952 34299 21348 31043 357185 240075 10886 8255 599272
mcs50_b06_s35_AB04 1000000 1000.000000 1000.000000 1000000 34476 48930 31485 45176 896300 595349 10328 9027 526030
mcs50_b06_s35_AB05 1000001 990.540710 1000.000061 1000000 31565 42076 29470 39961 87107 58324 9022 7721 597274
mcs50_b06_s35_AB06 1000000 727.292480 1000.000000 968595 26965 38453 24041 35262 176768 118602 6982 5535 277093
mcs50_b06_s35_AB07 1000000 1000.000000 1000.000244 1000000 15753 23348 14113 21588 477860 316222 4304 4033 399882
mcs50_b06_s35_AB08 1000000 1000.000000 1000.000061 1000000 34212 54211 31906 46488 500183 319528 9996 8552 547520
mcs50_b06_s35_AB09 1000000 1000.000000 1000.000061 1000000 36895 52802 32918 48183 352700 236348 12944 11298 620358
mcs50_b06_s40_AB00 1000001 1000.000061 1000.000183 1000000 155790 175156 136997 151650 1000003 1000005 49190 41464 1000008
mcs50_b06_s40_AB01 1000000 1000.000000 1000.000000 1000000 504188 697132 457907 631690 1000003 1000005 178351 154121 1000007
mcs50_b06_s40_AB02 1000001 1000.000000 1000.000061 1000000 125463 180427 111666 160032 1000003 1000004 48760 40762 1000007
mcs50_b06_s40_AB03 1000000 1000.000000 1000.000366 1000000 169131 221611 151509 201651 1000003 1000005 50331 43971 1000007
mcs50_b06_s40_AB04 1000000 1000.000000 1000.000061 1000000 181524 264643 163945 239597 1000003 1000005 57070 43487 1000002
mcs50_b06_s40_AB05 1000000 1000.000000 1000.000061 1000000 151689 208547 136872 187685 1000003 1000005 56577 45254 1000009
mcs50_b06_s40_AB06 1000001 1000.000000 1000.000183 1000000 55843 56463 49587 50670 1000003 1000004 11613 9747 1000006
mcs50_b06_s40_AB07 1000000 1000.000000 1000.000366 1000000 130603 165545 119950 149213 1000004 1000005 42916 38912 1000006
mcs50_b06_s40_AB08 1000000 1000.000000 1000.000793 1000000 294370 402287 265375 366358 1000003 1000005 113738 104200 1000004
mcs50_b06_s40_AB09 1000000 1000.000000 1000.000610 1000000 260024 322941 239946 297968 1000003 1000004 49340 37764 1000006
mcs50_b06_s50_AB00 1000000 1000.000000 1000.000916 1000000 1000000 1000000 1000000 1000000 1000005 1000007 1000001 1000001 1000002
mcs50_b06_s50_AB01 1000001 1000.000061 1000.000793 1000000 1000000 1000000 1000000 1000000 1000004 1000006 1000000 1000002 1000005
mcs50_b06_s50_AB02 1000001 1000.000061 1000.000122 1000000 1000000 1000000 1000000 1000000 1000004 1000006 1000000 1000002 1000002
mcs50_b06_s50_AB03 1000000 1000.000000 1000.000061 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000000 1000001 1000002
mcs50_b06_s50_AB04 1000001 1000.000000 1000.000244 1000000 1000000 1000000 1000000 1000000 1000004 1000006 1000000 1000001 1000011
mcs50_b06_s50_AB05 1000001 1000.000061 1000.000366 1000000 1000000 1000000 1000000 1000000 1000004 1000006 1000000 1000001 1000003
mcs50_b06_s50_AB06 1000001 1000.000061 1000.000122 1000000 1000000 1000000 1000000 1000000 1000005 1000005 1000000 1000001 1000002
mcs50_b06_s50_AB07 1000001 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000005 1000005 1000000 1000002 1000004
mcs50_b06_s50_AB08 1000001 1000.000000 1000.000061 1000000 1000000 1000000 1000000 1000000 1000004 1000006 1000000 1000001 1000002
mcs50_b06_s50_AB09 1000000 1000.000061 1000.000061 1000000 1000000 1000000 1000000 1000000 1000004 1000007 1000000 1000001 1000003
mcs50_b06m_s15_AB00 7 0.087524 0.056430 131 4 7 5 7 9 9 5 11 47
mcs50_b06m_s15_AB01 9 0.028904 0.029174 71 1 2 1 2 8 9 4 8 23
mcs50_b06m_s15_AB02 7 0.019349 0.019399 18 0 1 1 1 8 10 3 6 19
mcs50_b06m_s15_AB03 6 0.023127 0.023785 131 1 2 1 2 10 11 4 8 30
mcs50_b06m_s15_AB04 7 0.048631 0.046888 81 2 3 2 3 8 10 3 9 22
mcs50_b06m_s15_AB05 9 0.038678 0.039617 51 3 5 3 5 7 9 4 9 30
mcs50_b06m_s15_AB06 7 0.038257 0.027551 98 2 2 1 2 8 8 6 8 27
mcs50_b06m_s15_AB07 7 0.021540 0.021895 62 1 2 1 2 10 9 3 8 24
mcs50_b06m_s15_AB08 7 0.018344 0.018449 30 1 1 1 1 8 10 6 10 24
mcs50_b06m_s15_AB09 7 0.025883 0.028489 29 2 4 2 3 9 10 4 9 24
mcs50_b06m_s20_AB00 77 0.400929 0.471624 1759 23 36 24 36 25 35 8 16 218
mcs50_b06m_s20_AB01 73 0.384609 0.423473 786 52 112 66 86 27 29 19 20 251
mcs50_b06m_s20_AB02 83 0.758284 0.861642 1363 35 70 35 58 25 26 11 17 257
mcs50_b06m_s20_AB03 91 0.882861 0.933399 2346 94 148 115 147 28 31 26 30 500
mcs50_b06m_s20_AB04 100 0.885450 0.994998 2051 85 95 95 93 29 34 23 29 419
mcs50_b06m_s20_AB05 90 1.257150 1.436285 2218 98 121 73 121 28 37 23 29 412
mcs50_b06m_s20_AB06 104 0.449869 0.563517 805 54 97 53 95 26 33 16 22 227
mcs50_b06m_s20_AB07 59 0.399189 0.331359 1229 39 39 25 37 26 30 11 15 236
mcs50_b06m_s20_AB08 57 0.271315 0.345856 1162 20 27 19 26 26 27 9 14 136
mcs50_b06m_s20_AB09 49 0.315156 0.357434 656 45 75 49 71 25 33 12 16 153
mcs50_b06m_s25_AB00 4970 4.646474 8.371915 33012 469 702 516 687 417 303 147 125 3694
mcs50_b06m_s25_AB01 4015 17.373114 23.793779 29152 843 1254 735 1193 331 270 274 259 7634
mcs50_b06m_s25_AB02 4872 16.295841 26.262541 18564 385 582 411 678 387 312 143 144 5213
mcs50_b06m_s25_AB03 1675 11.517054 16.966516 9456 291 507 287 477 170 144 71 81 1906
mcs50_b06m_s25_AB04 8317 13.661512 21.692465 35285 914 1098 858 1153 614 492 299 293 12079
mcs50_b06m_s25_AB05 5391 15.821525 19.382286 22159 646 705 556 710 445 356 190 178 5768
mcs50_b06m_s25_AB06 3802 10.139549 14.829795 33406 261 403 278 450 335 269 88 76 7747
mcs50_b06m_s25_AB07 4755 11.260808 16.800100 19440 527 823 595 847 382 312 209 190 5085
mcs50_b06m_s25_AB08 9922 15.239148 21.840776 30437 787 1348 945 1273 741 583 303 293 8675
mcs50_b06m_s25_AB09 3260 16.120205 23.443937 32169 654 883 645 929 288 231 219 219 8108
mcs50_b06m_s30_AB00 209794 216.878189 426.166656 363122 5271 7712 5129 7294 13714 10808 2239 1933 92653
mcs50_b06m_s30_AB01 160407 350.391907 636.823853 412035 6677 10004 6928 9667 10478 8246 2383 2484 121701
mcs50_b06m_s30_AB02 266410 128.896225 253.946777 368568 5748 8626 5577 8101 17396 13742 2069 1872 80107
mcs50_b06m_s30_AB03 457472 594.157654 987.250061 401038 8343 12462 7884 11703 29694 23445 3329 2969 125702
mcs50_b06m_s30_AB04 149569 203.756393 364.810760 377535 2432 3232 2206 3108 9823 7685 842 790 58960
mcs50_b06m_s30_AB05 42912 229.774139 458.774689 154467 4216 6248 3876 5778 3067 2586 1146 1081 41177
mcs50_b06m_s30_AB06 86833 146.701767 264.285553 196964 2345 3337 2216 3019 5872 4705 726 693 35568
mcs50_b06m_s30_AB07 114187 85.675674 143.616241 266792 5224 8045 5043 7727 7601 5760 1543 1089 36960
mcs50_b06m_s30_AB08 72692 71.786682 127.381859 185983 2387 3533 2446 3707 4758 3716 708 668 49247
mcs50_b06m_s30_AB09 128937 86.926369 170.862259 181533 2233 3242 2183 3136 8402 6375 822 758 42067
mcs50_b06m_s35_AB00 1000000 1000.000000 1000.000000 1000000 48576 70094 44835 64853 1000002 1000004 15585 14107 789245
mcs50_b06m_s35_AB01 1000000 1000.000000 1000.000000 1000000 31557 45096 29705 42154 1000003 710645 12924 10975 766421
mcs50_b06m_s35_AB02 1000000 1000.000000 1000.000000 1000000 40396 59645 37108 56043 364634 238866 12388 10159 1000006
mcs50_b06m_s35_AB03 1000000 1000.000000 1000.000061 1000000 94016 130746 90069 125836 834290 520621 49609 45225 1000005
mcs50_b06m_s35_AB04 1000000 1000.000000 1000.000000 1000000 118379 120841 107997 112877 884650 583417 36455 28986 1000006
mcs50_b06m_s35_AB05 1000000 1000.000000 1000.000183 1000000 55632 79776 52007 74637 576601 389950 18975 14471 614373
mcs50_b06m_s35_AB06 1000000 1000.000000 1000.000183 1000000 76588 106653 72302 98819 658855 439108 30098 25942 1000003
mcs50_b06m_s35_AB07 1000000 932.554077 1000.000305 1000000 26878 38858 24939 35883 1000002 746768 8477 7426 506760
mcs50_b06m_s35_AB08 1000000 1000.000000 1000.000000 1000000 61422 83532 56963 77487 700657 470225 21479 17483 772973
mcs50_b06m_s35_AB09 1000000 1000.000000 1000.000061 1000000 117909 166772 110189 155508 950145 639655 40281 33247 1000004
mcs50_b06m_s40_AB00 1000000 1000.000000 1000.000122 1000000 338988 484561 312733 447149 1000003 1000004 143618 131664 1000007
mcs50_b06m_s40_AB01 1000000 1000.000000 1000.000122 1000000 1000000 1000000 983711 1000000 1000003 1000005 349921 265374 1000008
mcs50_b06m_s40_AB02 1000000 1000.000000 1000.000000 1000000 295730 417959 276110 383963 1000003 1000005 129831 121017 1000008
mcs50_b06m_s40_AB03 1000000 1000.000000 1000.000305 1000000 540032 772398 495816 704838 1000003 1000005 196054 139179 1000008
mcs50_b06m_s40_AB04 1000000 1000.000000 1000.000305 1000000 945110 1000000 885632 1000000 1000003 1000004 446170 394679 1000008
mcs50_b06m_s40_AB05 1000000 1000.000000 1000.000244 1000000 282231 393833 257447 367074 1000003 1000005 135856 125730 1000002
mcs50_b06m_s40_AB06 1000000 1000.000061 1000.000000 1000000 1000000 1000000 1000000 1000000 1000003 1000005 648894 562779 1000007
mcs50_b06m_s40_AB07 1000000 1000.000000 1000.000000 1000000 442269 566436 407727 511992 1000003 1000005 155737 140436 1000007
mcs50_b06m_s40_AB08 1000000 1000.000061 1000.000183 1000000 571406 707903 511667 640523 1000003 1000004 224672 194981 1000006
mcs50_b06m_s40_AB09 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000000 1000003 1000004 450408 372776 1000007
mcs50_b06m_s50_AB00 1000000 1000.000061 1000.000061 1000000 1000000 1000000 1000000 1000000 1000005 1000007 1000001 1000001 1000003
mcs50_b06m_s50_AB01 1000001 1000.000000 1000.000061 1000000 1000000 1000000 1000000 1000000 1000005 1000005 1000000 1000001 1000003
mcs50_b06m_s50_AB02 1000001 1000.000000 1000.000122 1000000 1000000 1000000 1000000 1000000 1000005 1000005 1000000 1000001 1000003
mcs50_b06m_s50_AB03 1000001 1000.000000 1000.000183 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000000 1000001 1000012
mcs50_b06m_s50_AB04 1000001 1000.000061 1000.000305 1000000 1000000 1000000 1000000 1000000 1000005 1000007 1000000 1000001 1000003
mcs50_b06m_s50_AB05 1000001 1000.000000 1000.000061 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000000 1000001 1000012
mcs50_b06m_s50_AB06 1000001 1000.000000 1000.000061 1000000 1000000 1000000 1000000 1000000 1000004 1000006 1000000 1000001 1000008
mcs50_b06m_s50_AB07 1000000 1000.000000 1000.000305 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000000 1000001 1000008
mcs50_b06m_s50_AB08 1000001 1000.000000 1000.000488 1000000 1000000 1000000 1000000 1000000 1000004 1000006 1000001 1000001 1000011
mcs50_b06m_s50_AB09 1000000 1000.000000 1000.000061 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000000 1000001 1000011
mcs50_b09_s20_AB00 336 0.104909 0.181490 148 8 12 8 12 48 50 6 12 56
mcs50_b09_s20_AB01 383 0.129093 0.151139 513 13 24 13 20 50 48 8 15 87
mcs50_b09_s20_AB02 310 0.106170 0.115161 184 8 13 8 12 43 47 6 13 57
mcs50_b09_s20_AB03 539 0.135640 0.101974 303 9 14 9 13 51 52 5 12 70
mcs50_b09_s20_AB04 463 0.040464 0.047734 60 2 2 1 2 49 47 5 9 29
mcs50_b09_s20_AB05 538 0.113738 0.135042 214 8 13 8 12 54 48 6 14 52
mcs50_b09_s20_AB06 248 0.050789 0.070440 221 6 9 6 9 38 39 6 13 54
mcs50_b09_s20_AB07 337 0.076905 0.113799 198 4 6 4 6 47 49 5 9 55
mcs50_b09_s20_AB08 408 0.137490 0.133261 246 6 10 6 10 52 49 5 12 50
mcs50_b09_s20_AB09 621 0.159180 0.172377 198 5 8 5 7 54 51 6 12 61
mcs50_b09_s25_AB00 742 4.697114 5.149363 15650 258 423 272 521 107 90 84 77 2642
mcs50_b09_s25_AB01 1413 7.534367 8.102608 24129 519 950 523 931 151 126 159 163 5175
mcs50_b09_s25_AB02 1608 7.147421 8.506480 21613 443 883 436 862 178 146 148 152 4534
mcs50_b09_s25_AB03 1555 6.837449 7.616584 21294 535 969 688 992 161 136 179 168 4691
mcs50_b09_s25_AB04 1486 10.629649 11.978604 40780 556 999 492 910 153 131 161 151 6807
mcs50_b09_s25_AB05 1475 8.573117 9.405966 27200 622 1145 598 1134 154 133 185 177 4257
mcs50_b09_s25_AB06 801 5.680156 6.542166 18444 198 365 246 389 95 90 57 64 2589
