instance clique james-cpp-max james-cpp-max-down clique-par/t32 cp-branching-mac cp-branching-filtering-mac cp-filtering-mac
mcs90_m4Dr6_s100_AB09 130 14853 19139 1137 18112.000000 14782.000000 13168.000000
mcs90_m4Dr6_s20_AB00 30 68 114 138 45.000000 45.000000 45.000000
mcs90_m4Dr6_s20_AB01 19 43 63 136 61.000000 61.000000 41.000000
mcs90_m4Dr6_s20_AB02 16 39 63 137 58.000000 58.000000 56.000000
mcs90_m4Dr6_s20_AB03 16 45 65 125 47.000000 45.000000 45.000000
mcs90_m4Dr6_s20_AB04 18 52 78 139 46.000000 46.000000 58.000000
mcs90_m4Dr6_s20_AB05 26 275 417 158 179.000000 179.000000 170.000000
mcs90_m4Dr6_s20_AB06 18 92 156 120 94.000000 80.000000 84.000000
mcs90_m4Dr6_s20_AB07 16 48 57 117 73.000000 73.000000 75.000000
mcs90_m4Dr6_s20_AB08 18 92 153 123 100.000000 87.000000 93.000000
mcs90_m4Dr6_s20_AB09 25 67 106 136 67.000000 67.000000 69.000000
mcs90_m4Dr6_s90_AB00 105 3465 4181 1181 5527.000000 3663.000000 3009.000000
mcs90_m4Dr6_s90_AB01 967 5801 6793 3853 31632.000000 30972.000000 33136.000000
mcs90_m4Dr6_s90_AB02 130 365 469 1673 639.000000 601.000000 841.000000
mcs90_m4Dr6_s90_AB03 262 1049 1138 3181 720.000000 706.000000 706.000000
mcs90_m4Dr6_s90_AB04 196 4060 5409 2668 26135.000000 25565.000000 26615.000000
mcs90_m4Dr6_s90_AB05 362 5904 4561 3253 16705.000000 16465.000000 11011.000000
mcs90_m4Dr6_s90_AB06 1131 33067 32509 7351 101873.000000 55873.000000 60809.000000
mcs90_m4Dr6_s90_AB07 2892 1681 1971 6775 2279.000000 2279.000000 2283.000000
mcs90_m4Dr6_s90_AB08 319 369 269 3408 372.000000 372.000000 374.000000
mcs90_m4Dr6_s90_AB09 1766 3457 4189 7417 2767.000000 2485.000000 2437.000000
mcs90_r001_s100_AB00 139 3523 4679 11608 4657.000000 1365.000000 795.000000
mcs90_r001_s100_AB01 90 475 583 8365 1589.000000 833.000000 787.000000
mcs90_r001_s100_AB02 92 181 287 10420 183.000000 183.000000 193.000000
mcs90_r001_s100_AB03 405 181 231 10326 181.000000 181.000000 221.000000
mcs90_r001_s100_AB04 145 17788 22239 7484 27053.000000 2913.000000 1788.000000
mcs90_r001_s100_AB05 136 725 945 21893 1003.000000 505.000000 285.000000
mcs90_r001_s100_AB06 97 666 956 6732 423.000000 369.000000 805.000000
mcs90_r001_s100_AB07 138 4632 6182 9630 1013.000000 357.000000 735.000000
mcs90_r001_s100_AB08 90 608 818 7954 3093.000000 1503.000000 2685.000000
mcs90_r001_s100_AB09 101 5160 6590 7530 4494.000000 1578.000000 700.000000
mcs90_r005_s100_AB00 92 804 1327 2054 1903.000000 1903.000000 1791.000000
mcs90_r005_s100_AB01 88 9183 10718 2154 3244.000000 3244.000000 2648.000000
mcs90_r005_s100_AB02 89 179 222 1331 189.000000 189.000000 193.000000
mcs90_r005_s100_AB03 523 233082 286029 2954 48911.000000 48911.000000 40807.000000
mcs90_r005_s100_AB04 367 257525 339641 3491 77739.000000 77739.000000 105405.000000
mcs90_r005_s100_AB05 93 2230 3105 989 1788.000000 1788.000000 2428.000000
mcs90_r005_s100_AB06 107 2514 3565 1010 4377.000000 4377.000000 3743.000000
mcs90_r005_s100_AB07 317 32078 40587 1580 87553.000000 87553.000000 85499.000000
mcs90_r005_s100_AB08 133 3049 4439 1498 8740.000000 8740.000000 14934.000000
mcs90_r005_s100_AB09 237 151790 174773 1540 90969.000000 90969.000000 96125.000000
mcs90_r005_s20_AB00 23 48 72 159 41.000000 41.000000 39.000000
mcs90_r005_s20_AB01 18 40 53 121 40.000000 40.000000 40.000000
mcs90_r005_s20_AB02 18 42 63 144 73.000000 73.000000 73.000000
mcs90_r005_s20_AB03 19 38 40 140 38.000000 38.000000 38.000000
mcs90_r005_s20_AB04 18 41 64 138 38.000000 38.000000 38.000000
mcs90_r005_s20_AB05 20 40 42 126 39.000000 39.000000 39.000000
mcs90_r005_s20_AB06 19 38 40 140 38.000000 38.000000 38.000000
mcs90_r005_s20_AB07 18 41 43 126 49.000000 47.000000 52.000000
mcs90_r005_s20_AB08 18 39 41 129 79.000000 55.000000 55.000000
mcs90_r005_s20_AB09 40 42 44 143 42.000000 44.000000 41.000000
mcs90_r005_s25_AB00 27 82 119 218 56.000000 56.000000 59.000000
mcs90_r005_s25_AB01 282 49 58 622 64.000000 64.000000 54.000000
mcs90_r005_s25_AB02 917 68 99 2061 58.000000 56.000000 57.000000
mcs90_r005_s25_AB03 58 705 148 384 94.000000 111.000000 103.000000
mcs90_r005_s25_AB04 22 69 90 440 79.000000 71.000000 65.000000
mcs90_r005_s25_AB05 22 48 51 365 65.000000 69.000000 69.000000
mcs90_r005_s25_AB06 36 56 102 1108 89.000000 89.000000 88.000000
mcs90_r005_s25_AB07 23 49 77 430 223.000000 78.000000 78.000000
mcs90_r005_s25_AB08 26 63 88 328 56.000000 56.000000 51.000000
mcs90_r005_s25_AB09 41 50 70 261 53.000000 53.000000 57.000000
mcs90_r005_s30_AB00 27 109 144 289 61.000000 61.000000 61.000000
mcs90_r005_s30_AB01 27 58 64 724 58.000000 58.000000 62.000000
mcs90_r005_s30_AB02 27 56 74 276 56.000000 56.000000 58.000000
mcs90_r005_s30_AB03 28 57 60 1411 64.000000 64.000000 63.000000
mcs90_r005_s30_AB04 27 55 66 202 55.000000 55.000000 55.000000
mcs90_r005_s30_AB05 27 56 59 201 56.000000 56.000000 60.000000
mcs90_r005_s30_AB06 27 57 82 301 57.000000 57.000000 57.000000
mcs90_r005_s30_AB07 27 55 58 214 55.000000 55.000000 55.000000
mcs90_r005_s30_AB08 27 68 79 910 57.000000 57.000000 57.000000
mcs90_r005_s30_AB09 27 56 64 186 189.000000 77.000000 77.000000
mcs90_r005_s35_AB00 32 65 74 662 65.000000 65.000000 65.000000
mcs90_r005_s35_AB01 31 71 91 741 75.000000 75.000000 83.000000
mcs90_r005_s35_AB02 34 234 332 463 123.000000 113.000000 113.000000
mcs90_r005_s35_AB03 31 64 68 244 64.000000 64.000000 64.000000
mcs90_r005_s35_AB04 286 600 129 3144 646.000000 114.000000 113.000000
mcs90_r005_s35_AB05 32 65 71 2143 67.000000 67.000000 71.000000
mcs90_r005_s35_AB06 56 65 83 870 65.000000 65.000000 69.000000
mcs90_r005_s35_AB07 32 67 74 647 64.000000 64.000000 68.000000
mcs90_r005_s35_AB08 43 64 81 417 69.000000 69.000000 3339.000000
mcs90_r005_s35_AB09 32 66 99 205 73.000000 73.000000 73.000000
mcs90_r005_s40_AB00 36 74 78 405 74.000000 74.000000 78.000000
mcs90_r005_s40_AB01 36 74 83 1124 74.000000 74.000000 74.000000
mcs90_r005_s40_AB02 43 72 88 343 73.000000 73.000000 73.000000
mcs90_r005_s40_AB03 35 77 125 1371 77.000000 77.000000 83.000000
mcs90_r005_s40_AB04 36 110 152 732 126.000000 126.000000 158.000000
mcs90_r005_s40_AB05 36 79 91 644 75.000000 75.000000 77.000000
mcs90_r005_s40_AB06 108 744 1029 584 416.000000 374.000000 372.000000
mcs90_r005_s40_AB07 42 119 167 665 255.000000 227.000000 187.000000
mcs90_r005_s40_AB08 64 75 87 1972 75.000000 75.000000 77.000000
mcs90_r005_s40_AB09 70 143 160 569 93.000000 93.000000 93.000000
mcs90_r005_s50_AB00 47 101 119 615 97.000000 97.000000 105.000000
mcs90_r005_s50_AB01 51 101 123 776 1417.000000 1099.000000 999.000000
mcs90_r005_s50_AB02 47 115 138 1431 99.000000 99.000000 99.000000
mcs90_r005_s50_AB03 51 229 389 1426 412.000000 358.000000 358.000000
mcs90_r005_s50_AB04 85 106 132 571 112.000000 112.000000 116.000000
mcs90_r005_s50_AB05 44 157 201 5536 139.000000 139.000000 139.000000
mcs90_r005_s50_AB06 47 215 311 1501 170.000000 170.000000 170.000000
mcs90_r005_s50_AB07 58 1176 209 580 144.000000 144.000000 174.000000
mcs90_r005_s50_AB08 211 375 522 781 447.000000 417.000000 351.000000
mcs90_r005_s50_AB09 320 603 771 1570 4381.000000 1261.000000 635.000000
mcs90_r005_s60_AB00 53 107 166 642 109.000000 109.000000 109.000000
mcs90_r005_s60_AB01 58 135 168 521 190.000000 190.000000 208.000000
mcs90_r005_s60_AB02 58 167 215 637 249.000000 241.000000 227.000000
mcs90_r005_s60_AB03 54 114 126 437 120.000000 120.000000 124.000000
mcs90_r005_s60_AB04 52 194 258 489 217.000000 217.000000 229.000000
mcs90_r005_s60_AB05 54 124 158 462 126.000000 126.000000 132.000000
mcs90_r005_s60_AB06 54 120 146 441 143.000000 143.000000 143.000000
mcs90_r005_s60_AB07 58 1447 1750 895 331.000000 307.000000 333.000000
mcs90_r005_s60_AB08 242 1416 2034 853 18337.000000 17259.000000 15783.000000
mcs90_r005_s60_AB09 54 122 142 460 124.000000 124.000000 168.000000
mcs90_r005_s70_AB00 65 342 566 642 266.000000 266.000000 304.000000
mcs90_r005_s70_AB01 157 1349 1747 2206 1297.000000 1273.000000 1369.000000
mcs90_r005_s70_AB02 65 130 150 630 158.000000 158.000000 154.000000
mcs90_r005_s70_AB03 62 151 185 714 252.000000 252.000000 286.000000
mcs90_r005_s70_AB04 80 1058 1379 1562 1956.000000 1956.000000 2640.000000
mcs90_r005_s70_AB05 75 4365 6592 813 8520.000000 8516.000000 5254.000000
mcs90_r005_s70_AB06 64 183 253 889 230.000000 230.000000 250.000000
mcs90_r005_s70_AB07 63 159 203 821 185.000000 185.000000 203.000000
mcs90_r005_s70_AB08 145 787 1151 817 2041.000000 2035.000000 3775.000000
mcs90_r005_s70_AB09 63 921 1250 671 3357.000000 3357.000000 3989.000000
mcs90_r005_s80_AB00 71 357 503 942 973.000000 973.000000 1041.000000
mcs90_r005_s80_AB01 71 329 438 2352 229.000000 229.000000 231.000000
mcs90_r005_s80_AB02 73 563 739 951 788.000000 788.000000 792.000000
mcs90_r005_s80_AB03 71 247 350 1883 439.000000 439.000000 451.000000
mcs90_r005_s80_AB04 135 6915 8596 1209 3507.000000 3501.000000 3187.000000
mcs90_r005_s80_AB05 837 8441 12228 3396 9529.000000 7063.000000 4983.000000
mcs90_r005_s80_AB06 70 497 717 844 1051.000000 1051.000000 1051.000000
mcs90_r005_s80_AB07 75 271 373 1411 613.000000 613.000000 633.000000
mcs90_r005_s80_AB08 73 579 934 1391 981.000000 981.000000 845.000000
mcs90_r005_s80_AB09 74 156 186 1372 160.000000 160.000000 160.000000
mcs90_r005_s90_AB00 195 9879 12889 1364 8689.000000 8643.000000 6541.000000
mcs90_r005_s90_AB01 81 305 434 1499 349.000000 349.000000 355.000000
mcs90_r005_s90_AB02 82 728 1068 1201 772.000000 772.000000 784.000000
mcs90_r005_s90_AB03 145 27903 32339 2335 18567.000000 17475.000000 22095.000000
mcs90_r005_s90_AB04 255 130416 176555 3068 36580.000000 36580.000000 39906.000000
mcs90_r005_s90_AB05 124 10839 15145 2359 34367.000000 34367.000000 43181.000000
mcs90_r005_s90_AB06 81 2982 4139 1607 2616.000000 2616.000000 2486.000000
mcs90_r005_s90_AB07 129 3831 5008 3396 17165.000000 17165.000000 20959.000000
mcs90_r005_s90_AB08 83 235 313 1196 301.000000 301.000000 305.000000
mcs90_r005_s90_AB09 131 5256 6981 4309 14631.000000 14631.000000 18277.000000
mcs90_r01_s100_AB00 204 3063207 3674812 2210 1810360.000000 1810360.000000 1811848.000000
mcs90_r01_s100_AB01 186 967297 1225142 2327 921500.000000 921500.000000 975172.000000
mcs90_r01_s100_AB02 438 211459 268543 1681 83588.000000 83588.000000 69014.000000
mcs90_r01_s100_AB03 764 44379565 52561476 3998 666500.000000 666500.000000 609988.000000
mcs90_r01_s100_AB04 482 3344573 5270569 2871 6453761.000000 6453761.000000 6481493.000000
mcs90_r01_s100_AB05 226 840243 1140828 1133 1015548.000000 1015548.000000 1088424.000000
mcs90_r01_s100_AB06 555 860706 1248413 2719 1478915.000000 1478915.000000 1409789.000000
mcs90_r01_s100_AB07 172 1022860 1376624 2502 8445466.000000 8445466.000000 8924424.000000
mcs90_r01_s100_AB08 162 2078931 2633251 1540 194609.000000 194609.000000 150703.000000
mcs90_r01_s100_AB09 1338 449920937 614167459 4111 13631453.000000 13631453.000000 10733739.000000
mcs90_r01_s10_AB00 14 24 25 63 24.000000 24.000000 24.000000
mcs90_r01_s10_AB01 35 47 28 99 71.000000 48.000000 52.000000
mcs90_r01_s10_AB02 9 22 23 9 23.000000 23.000000 20.000000
mcs90_r01_s10_AB03 9 22 29 66 22.000000 22.000000 22.000000
mcs90_r01_s10_AB04 9 32 34 60 23.000000 23.000000 22.000000
mcs90_r01_s10_AB05 11 23 24 64 23.000000 23.000000 29.000000
mcs90_r01_s10_AB06 9 22 23 58 22.000000 22.000000 22.000000
mcs90_r01_s10_AB07 15 34 55 66 32.000000 32.000000 30.000000
mcs90_r01_s10_AB08 33 43 28 123 37.000000 37.000000 37.000000
mcs90_r01_s10_AB09 10 24 25 59 35.000000 35.000000 24.000000
mcs90_r01_s15_AB00 84 35 46 258 163.000000 111.000000 136.000000
mcs90_r01_s15_AB01 75 33 44 194 34.000000 34.000000 34.000000
mcs90_r01_s15_AB02 37 225 83 332 36.000000 36.000000 36.000000
mcs90_r01_s15_AB03 106 100 71 206 65.000000 55.000000 55.000000
mcs90_r01_s15_AB04 89 45 63 254 35.000000 35.000000 35.000000
mcs90_r01_s15_AB05 217 110 39 342 67.000000 57.000000 56.000000
mcs90_r01_s15_AB06 313 655 75 432 34.000000 34.000000 34.000000
mcs90_r01_s15_AB07 113 228 62 483 33.000000 33.000000 33.000000
mcs90_r01_s15_AB08 18 34 43 137 146.000000 84.000000 84.000000
mcs90_r01_s15_AB09 71 69 58 221 34.000000 34.000000 33.000000
mcs90_r01_s20_AB00 18 41 63 117 41.000000 41.000000 41.000000
mcs90_r01_s20_AB01 22 37 48 128 45.000000 45.000000 51.000000
mcs90_r01_s20_AB02 18 48 47 124 78.000000 74.000000 84.000000
mcs90_r01_s20_AB03 23 73 115 133 197.000000 107.000000 103.000000
mcs90_r01_s20_AB04 18 40 51 122 148.000000 76.000000 86.000000
mcs90_r01_s20_AB05 18 39 53 134 39.000000 39.000000 39.000000
mcs90_r01_s20_AB06 73 63 97 189 59.000000 55.000000 55.000000
mcs90_r01_s20_AB07 18 39 51 148 47.000000 47.000000 55.000000
mcs90_r01_s20_AB08 18 38 40 143 40.000000 40.000000 40.000000
mcs90_r01_s20_AB09 19 65 100 120 47.000000 47.000000 47.000000
mcs90_r01_s25_AB00 22 348 88 233 102.000000 99.000000 257.000000
mcs90_r01_s25_AB01 21 125 110 198 66.000000 64.000000 64.000000
mcs90_r01_s25_AB02 22 322 60 203 247.000000 200.000000 210.000000
mcs90_r01_s25_AB03 22 181 58 287 51.000000 51.000000 55.000000
mcs90_r01_s25_AB04 101 473 87 358 399.000000 270.000000 261.000000
mcs90_r01_s25_AB05 69 63 76 313 51.000000 51.000000 51.000000
mcs90_r01_s25_AB06 25 87 87 224 169.000000 145.000000 139.000000
mcs90_r01_s25_AB07 88 166 290 382 194.000000 192.000000 196.000000
mcs90_r01_s25_AB08 22 130 80 285 213.000000 175.000000 191.000000
mcs90_r01_s25_AB09 28 312 91 248 270.000000 173.000000 221.000000
mcs90_r01_s30_AB00 27 56 64 231 56.000000 56.000000 56.000000
mcs90_r01_s30_AB01 27 56 70 283 61.000000 61.000000 61.000000
mcs90_r01_s30_AB02 27 57 60 214 57.000000 57.000000 57.000000
mcs90_r01_s30_AB03 27 63 64 303 63.000000 63.000000 75.000000
mcs90_r01_s30_AB04 53 231 346 215 110.000000 110.000000 126.000000
mcs90_r01_s30_AB05 31 250 376 248 299.000000 277.000000 301.000000
mcs90_r01_s30_AB06 27 55 62 276 55.000000 55.000000 55.000000
mcs90_r01_s30_AB07 26 55 71 188 57.000000 57.000000 57.000000
mcs90_r01_s30_AB08 32 108 106 218 74.000000 74.000000 74.000000
mcs90_r01_s30_AB09 25 117 179 212 81.000000 81.000000 81.000000
mcs90_r01_s35_AB00 31 75 95 385 78.000000 78.000000 78.000000
mcs90_r01_s35_AB01 45 1536 1937 297 267.000000 233.000000 237.000000
mcs90_r01_s35_AB02 35 137 112 372 79.000000 79.000000 81.000000
mcs90_r01_s35_AB03 30 104 172 296 89.000000 89.000000 87.000000
mcs90_r01_s35_AB04 31 175 248 394 185.000000 185.000000 165.000000
mcs90_r01_s35_AB05 29 191 249 371 243.000000 243.000000 227.000000
mcs90_r01_s35_AB06 33 141 111 428 79.000000 79.000000 79.000000
mcs90_r01_s35_AB07 57 115 84 377 119.000000 119.000000 119.000000
mcs90_r01_s35_AB08 31 73 87 195 73.000000 73.000000 73.000000
mcs90_r01_s35_AB09 31 71 91 314 69.000000 69.000000 69.000000
mcs90_r01_s40_AB00 50 1058 1325 652 386.000000 386.000000 370.000000
mcs90_r01_s40_AB01 55 809 1079 424 287.000000 287.000000 281.000000
mcs90_r01_s40_AB02 56 537 711 600 450.000000 450.000000 452.000000
mcs90_r01_s40_AB03 35 107 168 317 125.000000 125.000000 399.000000
mcs90_r01_s40_AB04 38 604 783 477 232.000000 232.000000 246.000000
mcs90_r01_s40_AB05 36 74 81 417 84.000000 84.000000 84.000000
mcs90_r01_s40_AB06 35 410 502 394 335.000000 335.000000 323.000000
mcs90_r01_s40_AB07 36 158 293 368 200.000000 200.000000 200.000000
mcs90_r01_s40_AB08 34 287 437 335 205.000000 203.000000 201.000000
mcs90_r01_s40_AB09 70 1150 1593 814 1802.000000 1802.000000 1828.000000
mcs90_r01_s50_AB00 94 412 573 907 4417.000000 3211.000000 3747.000000
mcs90_r01_s50_AB01 55 434 458 494 246.000000 246.000000 248.000000
mcs90_r01_s50_AB02 198 1241 1571 847 419.000000 419.000000 413.000000
mcs90_r01_s50_AB03 66 1445 2129 564 2057.000000 2057.000000 2081.000000
mcs90_r01_s50_AB04 78 3479 4755 457 14790.000000 14728.000000 802184.000000
mcs90_r01_s50_AB05 47 613 895 659 805.000000 805.000000 779.000000
mcs90_r01_s50_AB06 119 4510 6466 750 3705.000000 3705.000000 4078.000000
mcs90_r01_s50_AB07 55 671 954 539 1803.000000 923.000000 985.000000
mcs90_r01_s50_AB08 217 833 1096 683 909.000000 909.000000 699.000000
mcs90_r01_s50_AB09 91 528 331 760 481.000000 457.000000 633.000000
mcs90_r01_s60_AB00 128 6514 9051 875 9056.000000 9056.000000 8184.000000
mcs90_r01_s60_AB01 87 1219 1732 753 4771.000000 4771.000000 4235.000000
mcs90_r01_s60_AB02 63 16932 18845 440 2029.000000 2029.000000 2093.000000
mcs90_r01_s60_AB03 214 80551 89888 953 35021.000000 35021.000000 40621.000000
mcs90_r01_s60_AB04 87 57979 70507 775 3564.000000 3564.000000 3338.000000
mcs90_r01_s60_AB05 67 1642 2103 802 901.000000 901.000000 943.000000
mcs90_r01_s60_AB06 60 847 1097 436 333.000000 333.000000 325.000000
mcs90_r01_s60_AB07 181 17793 26132 754 2216.000000 2216.000000 2184.000000
mcs90_r01_s60_AB08 312 40853 55197 1068 38428.000000 38428.000000 25993.000000
mcs90_r01_s60_AB09 52 392 502 589 192.000000 192.000000 214.000000
mcs90_r01_s70_AB00 381 91946 131470 959 16410.000000 16240.000000 60006.000000
mcs90_r01_s70_AB01 407 226529 298763 2266 115473.000000 115473.000000 58361.000000
mcs90_r01_s70_AB02 455 170078 234792 1142 21032.000000 21032.000000 18906.000000
mcs90_r01_s70_AB03 150 3101 4507 1690 11037.000000 11037.000000 3361819.000000
mcs90_r01_s70_AB04 139 3160 4577 1806 14306.000000 14306.000000 13516.000000
mcs90_r01_s70_AB05 70 1914 2645 777 4732.000000 4732.000000 5490.000000
mcs90_r01_s70_AB06 149 14348 17853 1568 11029.000000 11029.000000 9975.000000
mcs90_r01_s70_AB07 59 3557 4539 691 3512.000000 3512.000000 4432.000000
mcs90_r01_s70_AB08 106 10527 13583 782 25186.000000 25186.000000 25306.000000
mcs90_r01_s70_AB09 95 51860 72813 837 38682.000000 38682.000000 27056.000000
mcs90_r01_s80_AB00 249 147387 188499 2536 61595.000000 61595.000000 61709.000000
mcs90_r01_s80_AB01 234 13467 18909 2601 37405.000000 37405.000000 35305.000000
mcs90_r01_s80_AB02 132 6541 7674 1093 14273.000000 14205.000000 84183.000000
mcs90_r01_s80_AB03 79 145158 163323 1171 8138.000000 8138.000000 8942.000000
mcs90_r01_s80_AB04 319 30933 36537 2372 4103.000000 4103.000000 3997.000000
mcs90_r01_s80_AB05 397 370853 509620 3173 1057070.000000 1057070.000000 1046586.000000
mcs90_r01_s80_AB06 902 537051 786372 2791 256865.000000 256865.000000 218637.000000
mcs90_r01_s80_AB07 722 133310 189483 2816 25797329.000000 25797329.000000 23723725.000000
mcs90_r01_s80_AB08 217 45898 58568 1491 442469.000000 442469.000000 468341.000000
mcs90_r01_s80_AB09 195 41828 53984 1192 14563.000000 14563.000000 12767.000000
mcs90_r01_s90_AB00 2240 12809362 17506044 5399 27877993.000000 27877993.000000 30875307.000000
mcs90_r01_s90_AB01 377 6076481 7656369 4211 3352091.000000 3352091.000000 3117518.000000
mcs90_r01_s90_AB02 4214 31847982 41148532 10208 31592467.000000 NaN NaN
mcs90_r01_s90_AB03 1109 9198202 12389911 3700 9170504.000000 9170504.000000 7275884.000000
mcs90_r01_s90_AB04 4001 12026779 14770039 5882 34071406.000000 NaN NaN
mcs90_r01_s90_AB05 396 1455776 1796656 3292 256091.000000 256091.000000 221071.000000
mcs90_r01_s90_AB06 214 751119 787695 3855 685556.000000 685556.000000 761566.000000
mcs90_r01_s90_AB07 1458 14226737 24050357 3998 8016792.000000 8016792.000000 7734860.000000
mcs90_r01_s90_AB08 930 1366709 2000056 4801 1267644.000000 1267644.000000 1210950.000000
mcs90_r01_s90_AB09 753 44997 77745 3931 276673.000000 276673.000000 285684.000000
mcs90_r02_s100_AB00 4690 NaN NaN 6389 NaN NaN NaN
mcs90_r02_s100_AB01 743 NaN NaN 4456 NaN NaN NaN
mcs90_r02_s100_AB02 17509 NaN NaN 20479 NaN NaN NaN
mcs90_r02_s100_AB03 454 NaN NaN 2387 NaN NaN NaN
mcs90_r02_s100_AB04 876 NaN NaN 3269 NaN NaN NaN
mcs90_r02_s100_AB05 4322 NaN NaN 10210 NaN NaN NaN
mcs90_r02_s100_AB06 845 NaN NaN 4961 NaN NaN NaN
mcs90_r02_s100_AB07 14787 NaN NaN 15466 NaN NaN NaN
mcs90_r02_s100_AB08 1638 NaN NaN 5544 NaN NaN NaN
mcs90_r02_s100_AB09 7527 NaN NaN 11460 NaN NaN NaN
mcs90_r02_s10_AB00 25 34 34 82 34.000000 34.000000 34.000000
mcs90_r02_s10_AB01 24 59 30 73 88.000000 71.000000 66.000000
mcs90_r02_s10_AB02 22 82 30 75 21.000000 21.000000 21.000000
mcs90_r02_s10_AB03 38 43 50 92 22.000000 22.000000 28.000000
mcs90_r02_s10_AB04 9 61 25 58 62.000000 48.000000 46.000000
mcs90_r02_s10_AB05 30 54 22 105 36.000000 28.000000 28.000000
mcs90_r02_s10_AB06 9 23 24 62 22.000000 22.000000 22.000000
mcs90_r02_s10_AB07 9 21 28 66 35.000000 29.000000 29.000000
mcs90_r02_s10_AB08 9 77 35 60 57.000000 57.000000 56.000000
mcs90_r02_s10_AB09 36 40 22 117 38.000000 38.000000 34.000000
mcs90_r02_s15_AB00 287 345 112 398 253.000000 245.000000 205.000000
mcs90_r02_s15_AB01 311 271 432 402 225.000000 219.000000 254.000000
mcs90_r02_s15_AB02 13 33 35 135 151.000000 120.000000 129.000000
mcs90_r02_s15_AB03 88 45 69 232 33.000000 33.000000 33.000000
mcs90_r02_s15_AB04 15 39 55 131 33.000000 33.000000 33.000000
mcs90_r02_s15_AB05 25 79 58 139 148.000000 138.000000 146.000000
mcs90_r02_s15_AB06 32 35 46 143 166.000000 135.000000 132.000000
mcs90_r02_s15_AB07 171 50 91 409 151.000000 135.000000 137.000000
mcs90_r02_s15_AB08 55 669 55 276 30.000000 30.000000 30.000000
mcs90_r02_s15_AB09 180 49 82 336 65.000000 65.000000 65.000000
mcs90_r02_s20_AB00 16 138 143 141 53.000000 53.000000 54.000000
mcs90_r02_s20_AB01 17 43 64 126 43.000000 43.000000 43.000000
mcs90_r02_s20_AB02 17 51 80 124 60.000000 57.000000 60.000000
mcs90_r02_s20_AB03 18 38 40 135 38.000000 38.000000 38.000000
mcs90_r02_s20_AB04 16 79 125 120 90.000000 76.000000 112.000000
mcs90_r02_s20_AB05 18 39 41 122 39.000000 39.000000 39.000000
mcs90_r02_s20_AB06 16 70 111 187 51.000000 51.000000 55.000000
mcs90_r02_s20_AB07 17 39 47 150 39.000000 39.000000 39.000000
mcs90_r02_s20_AB08 27 128 142 130 119.000000 111.000000 141.000000
mcs90_r02_s20_AB09 17 136 194 140 103.000000 89.000000 46.000000
mcs90_r02_s25_AB00 234 397 399 367 279.000000 265.000000 297.000000
mcs90_r02_s25_AB01 29 624 921 226 263.000000 263.000000 279.000000
mcs90_r02_s25_AB02 20 110 165 228 96.000000 96.000000 98.000000
mcs90_r02_s25_AB03 20 429 187 178 285.000000 239.000000 298.000000
mcs90_r02_s25_AB04 37 639 638 208 385.000000 337.000000 400.000000
mcs90_r02_s25_AB05 35 363 422 208 352.000000 341.000000 346.000000
mcs90_r02_s25_AB06 95 1010 1308 344 356.000000 341.000000 353.000000
mcs90_r02_s25_AB07 25 55 88 292 57.000000 57.000000 57.000000
mcs90_r02_s25_AB08 23 512 396 182 366.000000 366.000000 415.000000
mcs90_r02_s25_AB09 28 145 257 234 93.000000 93.000000 119.000000
mcs90_r02_s30_AB00 42 801 1456 170 493.000000 493.000000 513.000000
mcs90_r02_s30_AB01 25 261 348 196 115.000000 115.000000 139.000000
mcs90_r02_s30_AB02 32 1497 2137 186 1783.000000 1783.000000 1635.000000
mcs90_r02_s30_AB03 26 337 506 222 175.000000 175.000000 177.000000
mcs90_r02_s30_AB04 22 1175 1663 211 1372.000000 1372.000000 1304.000000
mcs90_r02_s30_AB05 24 184 283 148 228.000000 228.000000 228.000000
mcs90_r02_s30_AB06 34 423 737 189 255.000000 255.000000 247.000000
mcs90_r02_s30_AB07 33 415 698 152 163.000000 163.000000 177.000000
